"","long","lat","heuteVok","breitVok","wachsenVokStem","wachsenVokEnd","butter"
"2364",7.94316,48.9536,"ei/ai","ei","V-short","a/o","Butter"
"2365",8.51098,48.95396,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2366",8.12624,48.95491,"ei/ai","aa","V-short","a/o","Butter"
"2367",7.23978,48.95501,"i/ie","ä","V-short","a/o","Butter"
"2368",8.75615,48.95653,"ei/ai","ei","V-short","a/o","Butter"
"2369",7.81713,48.95698,"i/ie","ei","V-short","a/o","Butter"
"2370",8.56804,48.95764,"ei/ai","ei","V-short","a/o","Butter"
"2371",8.46671,48.95784,"eu","ei","V-short","a/o","Anke(n)/Butter"
"2372",8.70848,48.95808,"ei/ai","ei","V-short","a/o","Butter"
"2373",8.28883,48.96003,"ei/ai","ei","V-short","a/o","Butter"
"2374",7.87106,48.96013,"i/ie","aa","V-short","a/o","Butter"
"2375",7.70322,48.96072,"i/ie","ei","V-short","a/o","Butter"
"2376",7.84681,48.96327,"i/ie","aa","V-short","a/o","Butter"
"2377",7.88225,48.96489,"ei/ai","aa","V-short","a/o","Butter"
"2378",8.61207,48.96515,"ei/ai","ei","V-short","a/o","Butter"
"2379",8.61207,48.96515,"ei/ai","ei","V-short","a/o","Butter"
"2380",8.61207,48.96515,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2381",8.61207,48.96515,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2382",8.55383,48.96613,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2383",8.47808,48.96713,"ei/ai","ei","V-short","a/o","Butter"
"2384",7.98947,48.9672,"ei/ai","aa","V-short","a/o","Anke(n)"
"2385",7.73367,48.96812,"i/ie","ei","V-short","a/o","Butter"
"2386",7.04339,48.96955,"i/ie","ä","V-short","a/o","Anke(n)/Butter"
"2387",8.26776,48.96981,"ei/ai","ei","V-short","a/o","Butter"
"2388",8.72785,48.97051,"ei/ai","ei","V-short","a/o","Anke(n)"
"2389",7.2205,48.97095,"i/ie","ä","V-short","a/o","Butter"
"2390",8.10398,48.97233,"ei/ai","aa","V-short","e","Butter"
"2391",8.10398,48.97233,"ei/ai","aa","V-short","e","Butter"
"2392",8.10398,48.97233,"ei/ai","aa","V-short","e","Butter"
"2393",8.10398,48.97233,"ei/ai","aa","V-long","e","Butter"
"2394",8.10398,48.97233,"ei/ai","aa","V-long","e","Butter"
"2395",8.10398,48.97233,"ei/ai","aa","V-long","e","Butter"
"2396",8.10398,48.97233,"ei/ai","aa","V-short","a/o","Anke(n)"
"2397",8.10398,48.97233,"ei/ai","aa","V-short","a/o","Anke(n)"
"2398",8.10398,48.97233,"ei/ai","aa","V-short","a/o","Anke(n)"
"2399",7.93636,48.97357,"ei/ai","aa","V-short","a/o","Anke(n)"
"2400",8.406,48.97394,"ei/ai","ei","V-short","a/o","Butter"
"2401",8.31683,48.97425,"ei/ai","ei","V-short","a/o","Butter"
"2402",8.45219,48.97443,"eu","ei","V-short","a/o","Butter"
"2403",8.18046,48.97495,"ei/ai","ä","V-short","a/o","Anke(n)"
"2404",7.8829,48.9763,"ei/ai","aa","V-short","a/o","Butter"
"2405",8.13481,48.97663,"ei/ai","ä","V-short","a/o","Anke(n)"
"2406",8.07143,48.97818,"ei/ai","aa","V-short","a/o","Butter"
"2407",7.19095,48.98016,"i/ie","ä","V-long","a/o","Butter"
"2408",7.90023,48.986,"ei/ai","aa","V-short","a/o","Butter"
"2409",8.5425,48.98622,"eu","ei","V-short","a/o","Anke(n)/Butter"
"2410",7.87037,48.98626,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2411",8.38244,48.9868,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2412",7.7613,48.98757,"i/ie","ei","V-long","e","Butter"
"2413",8.04688,48.98799,"ei/ai","ei","V-short","a/o","Butter"
"2414",8.46138,48.9881,"ei/ai","ei","V-short","a/o","Anke(n)"
"2415",8.69353,48.98977,"ei/ai","ei","V-short","a/o","Anke(n)"
"2416",8.37277,48.9907,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2417",7.95195,48.99281,"ei/ai","ei","V-short","a/o","Butter"
"2418",7.83111,48.99355,"i/ie","ä","V-short","a/o","Butter"
"2419",8.4704,48.99897,"ei/ai","ei","V-short","a/o","Butter"
"2420",8.56737,48.99948,"eu","ei","V-long","a/o","Butter"
"2421",7.12881,49.00062,"i/ie","ä","V-short","a/o","Butter"
"2422",7.89318,49.00093,"ei/ai","aa","V-short","a/o","Butter"
"2423",8.33737,49.0022,"ei/ai","aa","V-short","a/o","Anke(n)"
"2424",7.63179,49.00256,"i/ie","ei","V-short","a/o","Butter"
"2425",8.35529,49.0032,"ei/ai","oo","V-short","a/o","Butter"
"2426",8.6823,49.00345,"ei/ai","ei","V-short","a/o","Butter"
"2427",8.52712,49.00389,"ei/ai","ei","V-long","a/o","Anke(n)"
"2428",7.78942,49.00701,"i/ie","aa","V-short","a/o","Butter"
"2429",8.49556,49.00711,"ei/ai","oi","k.A.","k.A.","Anke(n)"
"2430",8.72435,49.00924,"ei/ai","ei","V-short","a/o","Butter"
"2431",8.45071,49.0099,"ei/ai","ei","V-short","a/o","Butter"
"2432",8.61142,49.01017,"ei/ai","ei","V-short","a/o","Butter"
"2433",8.40919,49.01038,"ei/ai","ei","V-short","a/o","Butter"
"2434",7.93035,49.0109,"i/ie","ei","V-short","a/o","Butter"
"2435",7.93035,49.0109,"i/ie","ei","V-short","a/o","Butter"
"2436",7.93035,49.0109,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2437",7.93035,49.0109,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2438",7.08355,49.01459,"i/ie","ä","V-short","a/o","Butter"
"2439",7.91832,49.01679,"ei/ai","aa","V-short","a/o","Anke(n)"
"2440",7.85041,49.01803,"ei/ai","aa","V-short","a/o","Butter"
"2441",8.64747,49.0227,"ei/ai","ei","V-short","a/o","Butter"
"2442",7.91304,49.02495,"sonst","ei","V-short","a/o","Butter"
"2443",7.81729,49.02601,"ei/ai","aa","V-short","a/o","Butter"
"2444",8.45514,49.02773,"ei/ai","oa","V-short","a/o","Anke(n)"
"2445",7.71501,49.0295,"i/ie","aa","V-short","a/o","Butter"
"2446",8.34437,49.03039,"ei/ai","ei","V-short","a/o","Butter"
"2447",7.96964,49.03158,"ei/ai","ä","V-short","a/o","Butter"
"2448",8.5744,49.03222,"ei/ai","ei","V-short","a/o","Butter"
"2449",8.70657,49.03456,"ei/ai","ei","V-long","e","Anke(n)/Butter"
"2450",8.6832,49.03485,"ei/ai","ei","V-short","a/o","Butter"
"2451",7.69364,49.03549,"i/ie","aa","V-short","a/o","Butter"
"2452",7.9521,49.03733,"ei/ai","ä","V-short","a/o","Butter"
"2453",7.91271,49.0377,"ei/ai","ä","V-short","e","Butter"
"2454",8.67848,49.04109,"ei/ai","ei","V-short","a/o","Anke(n)"
"2455",8.72322,49.04608,"ei/ai","ei","k.A.","k.A.","Butter"
"2456",8.46824,49.04811,"ei/ai","oa","V-short","a/o","Butter"
"2457",7.71622,49.05104,NA,"aa","V-short","a/o","Butter"
"2458",8.37902,49.05267,"eu","aa","V-short","a/o","Butter"
"2459",8.37902,49.05267,"eu","aa","V-short","a/o","Butter"
"2460",8.37902,49.05267,"ei/ai","ei","V-short","a/o","Butter"
"2461",8.37902,49.05267,"ei/ai","ei","V-short","a/o","Butter"
"2462",8.53114,49.0533,"ei/ai","ei","V-short","a/o","Butter"
"2463",8.65584,49.0596,"ei/ai","ei","V-short","a/o","Anke(n)"
"2464",7.09071,49.0616,"i/ie","ei","V-short","a/o","Butter"
"2465",8.47137,49.06482,"ei/ai","ei","V-short","a/o","Butter"
"2466",8.68509,49.07104,"ei/ai","ei","V-short","a/o","Anke(n)"
"2467",8.70984,49.0742,"eu",NA,"V-short","a/o","Anke(n)"
"2468",8.74269,49.07514,"sonst","ei","V-short","a/o","Butter"
"2469",8.58542,49.07709,"ei/ai","ei","V-long","e","Butter"
"2470",8.84279,49.07732,"sonst",NA,"V-short","a/o","Butter"
"2471",8.39572,49.08482,"ei/ai","ei","V-short","a/o","Butter"
"2472",8.64229,49.08509,"ei/ai","ei","V-short","a/o","Butter"
"2473",8.55318,49.0861,"ei/ai","ei","V-short","a/o","Anke(n)"
"2474",8.78694,49.0869,"ei/ai","ei","V-short","a/o","Anke(n)"
"2475",8.51034,49.09079,"ei/ai","oi","V-short","a/o","Butter"
"2476",8.90301,49.09703,"ei/ai","ei","V-short","a/o","Butter"
"2477",8.3923,49.09933,"ei/ai","oi","V-short","a/o","Butter"
"2478",8.52764,49.10075,"ei/ai","ei","V-short","a/o","Anke(n)"
"2479",8.64542,49.10114,"ei/ai","ei","V-short","a/o","Anke(n)"
"2480",8.85671,49.10336,"ei/ai","ei","V-short","a/o","Anke(n)"
"2481",8.74551,49.10407,"ei/ai","ei","V-long","e","Butter"
"2482",8.48091,49.10481,"ei/ai","ä","k.A.","k.A.","Butter"
"2483",8.81712,49.10745,"sonst",NA,"V-short","a/o","Butter"
"2484",8.71399,49.1087,"ei/ai","ei","V-short","a/o","Butter"
"2485",8.51033,49.11179,"ei/ai",NA,"V-short","a/o","Butter"
"2486",8.78671,49.11865,"sonst",NA,"V-short","a/o","Anke(n)"
"2487",8.71579,49.12246,"ei/ai","ei","V-short","e","Anke(n)"
"2488",8.60102,49.12377,"ei/ai","ei","V-short","a/o","Anke(n)"
"2489",8.60102,49.12377,"ei/ai","ei","V-short","a/o","Anke(n)"
"2490",8.60102,49.12377,"ei/ai","ei","V-short","a/o","Anke(n)"
"2491",8.60102,49.12377,"ei/ai","ei","V-short","a/o","Anke(n)"
"2492",8.40844,49.12418,"ei/ai","oi","V-short","a/o","Butter"
"2493",8.52086,49.1278,"ei/ai","ei","V-short","a/o","Anke(n)"
"2494",8.54164,49.1363,"ei/ai","ä","V-short","a/o","Butter"
"2495",8.41566,49.13702,"ei/ai","ei","V-short","a/o","Butter"
"2496",8.9098,49.13704,"ei/ai","ei","V-long","e","Butter"
"2497",8.77067,49.13931,"ei/ai","ei","V-short","a/o","Butter"
"2498",8.85649,49.14055,"ei/ai","ei","V-long","e","Anke(n)"
"2499",8.66595,49.14423,"ei/ai","ei","V-short","a/o","Butter"
"2500",8.6891,49.14532,"ei/ai","ei","V-short","a/o","Anke(n)"
"2501",8.96448,49.14676,"ei/ai","ei","V-short","a/o","Butter"
"2502",9.1026,49.14843,"ei/ai","ei","V-short","a/o","Butter"
"2503",8.80627,49.14899,"ei/ai","oi","V-short","a/o","Anke(n)"
"2504",8.71854,49.15352,"ei/ai","ei","V-short","a/o","Anke(n)"
"2505",8.98358,49.15633,"ei/ai","ei","k.A.","k.A.","Anke(n)"
"2506",8.6322,49.16181,"ei/ai","ei","V-short","a/o","Butter"
"2507",8.41451,49.16221,"ei/ai","oa","V-short","a/o","Butter"
"2508",8.48928,49.16535,"eu","ei","V-short","a/o","Anke(n)"
"2509",8.89073,49.16806,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2510",8.94083,49.17134,"ei/ai","ei","V-short","a/o","Butter"
"2511",8.83766,49.17408,"sonst",NA,"V-long","n","Butter"
"2512",8.49692,49.17524,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2513",8.67522,49.17718,"ei/ai","ei","V-short","a/o","Butter"
"2514",8.62179,49.17863,"ei/ai","ei","V-short","a/o","Butter"
"2515",8.75076,49.17902,"ei/ai","ei","V-short","a/o","Butter"
"2516",8.64516,49.18353,"ei/ai","ei","V-short","a/o","Butter"
"2517",8.98098,49.18431,"eu","ei","V-short","a/o","Anke(n)/Butter"
"2518",8.54514,49.18532,"ei/ai","ei","V-short","a/o","Butter"
"2519",8.42435,49.18617,"ei/ai","oa","V-short","a/o","Anke(n)/Butter"
"2520",8.813,49.1891,"ei/ai","ei","V-short","a/o","Anke(n)"
"2521",8.93691,49.19224,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2522",8.86227,49.1957,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2523",8.46955,49.1967,"ei/ai","ei","V-long","a/o","Anke(n)/Butter"
"2524",8.6466,49.20296,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2525",8.96721,49.20342,"ei/ai","ei","V-short","a/o","Butter"
"2526",8.9918,49.20667,"ei/ai","ei","V-short","a/o","Butter"
"2527",8.87587,49.20862,"ei/ai","ei","V-short","a/o","Butter"
"2528",8.80551,49.21046,"ei/ai","ei","V-short","a/o","Anke(n)"
"2529",8.91628,49.21715,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2530",8.63449,49.21954,"ei/ai","ei","V-long","e","Butter"
"2531",8.65316,49.21986,"ei/ai","ei","k.A.","k.A.","Butter"
"2532",8.7137,49.22037,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2533",8.51962,49.22472,"ei/ai","ei","V-short","a/o","Butter"
"2534",9.05577,49.22614,"ei/ai","ei","V-long","a/o","Anke(n)"
"2535",8.99507,49.22687,"sonst",NA,"V-short","a/o","Butter"
"2536",8.7808,49.22723,"ei/ai","ei","V-short","a/o","Butter"
"2537",8.40954,49.23272,"ei/ai","ei","k.A.","k.A.","Butter"
"2538",8.7742,49.23438,"ei/ai","ei","V-short","a/o","Butter"
"2539",8.45298,49.235,"ei/ai","ä","V-short","a/o","Anke(n)"
"2540",8.90861,49.24023,"ei/ai","ei","V-short","a/o","Butter"
"2541",9.10212,49.24032,"ei/ai","ei","V-short","a/o","Butter"
"2542",8.6981,49.24111,"ei/ai","ei","k.A.","k.A.","Butter"
"2543",8.54938,49.24183,"ei/ai","aa","V-short","a/o","Butter"
"2544",9.05798,49.24212,"ei/ai","ei","V-short","a/o","Anke(n)"
"2545",8.98266,49.24404,"ei/ai","ei","V-short","a/o","Butter"
"2546",8.83562,49.24557,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2547",8.68153,49.24579,"ei/ai","ei","V-short","a/o","Anke(n)"
"2548",8.78417,49.24823,"ei/ai","ei","V-short","a/o","Butter"
"2549",8.72271,49.24953,"ei/ai","oi","V-short","a/o","Anke(n)/Butter"
"2550",8.51733,49.25118,"ei/ai","ei","V-short","a/o","Butter"
"2551",8.9042,49.25168,"ei/ai","ei","V-short","a/o","Butter"
"2552",9.1218,49.25206,"ei/ai","ei","V-short","a/o","Butter"
"2553",8.87357,49.25387,"ei/ai","ei","V-short","a/o","Butter"
"2554",9.04013,49.25574,"ei/ai","ei","V-short","a/o","Butter"
"2555",8.67996,49.25599,"ei/ai","ei","V-short","a/o","Butter"
"2556",8.71207,49.25813,"ei/ai","ei","V-short","a/o","Butter"
"2557",8.98363,49.25911,"ei/ai","ei","V-short","a/o","Butter"
"2558",8.48324,49.26035,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2559",9.29954,49.26198,"sonst","aa","V-short","a/o","Butter"
"2560",8.95454,49.2632,"ei/ai","ei","V-short","a/o","Butter"
"2561",8.63137,49.26348,"ei/ai","ei","V-short","a/o","Butter"
"2562",8.75625,49.26367,"ei/ai","ei","V-short","a/o","Butter"
"2563",9.14778,49.26416,"ei/ai","ei","V-short","a/o","Anke(n)"
"2564",8.6025,49.26526,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2565",8.79064,49.26889,"ei/ai","ei","V-long","e","Butter"
"2566",8.70096,49.27036,"ei/ai","oi","V-short","a/o","Butter"
"2567",9.00947,49.27049,"ei/ai","ei","V-short","a/o","Butter"
"2568",8.8417,49.27088,"ei/ai","ei","V-short","a/o","Butter"
"2569",9.08942,49.27263,"ei/ai","ei","k.A.","k.A.","k.A."
"2570",8.47341,49.28141,"ei/ai","ei","V-short","a/o","Butter"
"2571",8.78051,49.28149,"ei/ai","ei","V-short","a/o","Butter"
"2572",8.7354,49.28257,"ei/ai","aa","V-short","a/o","Anke(n)"
"2573",9.13604,49.28364,"ei/ai","ei","V-short","a/o","Butter"
"2574",9.26007,49.28376,"ei/ai","ä","V-long","e","Butter"
"2575",9.08386,49.2913,"ei/ai","ei","V-short","a/o","Anke(n)"
"2576",9.03453,49.29152,"ei/ai","ei","k.A.","k.A.","Butter"
"2577",9.27037,49.2923,"ei/ai","ä","k.A.","k.A.","Butter"
"2578",8.96103,49.29275,"ei/ai","ei","V-short","a/o","Butter"
"2579",8.522,49.29291,"ei/ai","aa","V-short","a/o","Butter"
"2580",8.56943,49.29368,"ei/ai","aa","V-short","a/o","Anke(n)"
"2581",8.87705,49.2938,"ei/ai","ei","V-short","a/o","Butter"
"2582",8.70178,49.29504,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2583",8.70178,49.29504,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2584",8.70178,49.29504,"ei/ai","aa","V-short","a/o","Anke(n)"
"2585",8.70178,49.29504,"ei/ai","aa","V-short","a/o","Anke(n)"
"2586",9.20311,49.2972,"ei/ai","ei","V-short","a/o","Butter"
"2587",8.82176,49.29778,"ei/ai","ei","V-short","a/o","Butter"
"2588",8.9198,49.29982,"ei/ai","ei","V-short","a/o","Anke(n)"
"2589",9.14257,49.30049,"ei/ai","oa","V-short","a/o","Butter"
"2590",8.49951,49.30106,"ei/ai","ä","V-short","a/o","Anke(n)"
"2591",8.73772,49.30253,"sonst","aa","V-short","a/o","Butter"
"2592",8.64294,49.3028,"ei/ai","aa","V-short","a/o","Butter"
"2593",9.02233,49.30537,"ei/ai","ei","V-short","a/o","Anke(n)"
"2594",8.9996,49.30946,"ei/ai","ei","V-short","a/o","Butter"
"2595",8.88423,49.31637,"ei/ai","ei","V-short","a/o","Anke(n)"
"2596",9.06276,49.31724,"ei/ai","ei","V-short","a/o","Anke(n)"
"2597",9.1329,49.31835,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2598",8.54755,49.31857,"ei/ai","oa","V-short","a/o","Butter"
"2599",8.75841,49.319,"ei/ai","ä","V-short","a/o","Butter"
"2600",9.37887,49.31914,"ei/ai","ä","V-short","a/o","Anke(n)"
"2601",8.86825,49.3202,"ei/ai","ei","V-short","a/o","Butter"
"2602",8.81557,49.32167,"sonst",NA,"V-short","a/o","Anke(n)"
"2603",9.1008,49.323,"ei/ai","ei","V-short","a/o","Anke(n)"
"2604",8.69576,49.32301,"ei/ai","aa","k.A.","k.A.","Butter"
"2605",9.24133,49.32379,"ei/ai","ä","V-short","a/o","Butter"
"2606",8.97487,49.32604,"ei/ai","ei","V-short","a/o","Butter"
"2607",8.85327,49.33612,"ei/ai","aa","V-long","e","Anke(n)"
"2608",8.91088,49.33719,"ei/ai","ei","V-short","a/o","Butter"
"2609",8.73932,49.33778,"ei/ai","aa","V-short","a/o","Anke(n)"
"2610",8.75579,49.34078,"ei/ai","aa","V-short","a/o","Butter"
"2611",8.79767,49.34127,"ei/ai","aa","V-short","a/o","Butter"
"2612",9.02562,49.34133,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2613",8.65837,49.34236,"ei/ai","aa","V-short","a/o","Butter"
"2614",9.43829,49.34571,"ei/ai","ä","V-short","a/o","Anke(n)"
"2615",8.88396,49.34588,"ei/ai","ei","V-long","a/o","Butter"
"2616",9.25406,49.34748,"eu","ä","V-short","a/o","Butter"
"2617",8.68891,49.34902,"ei/ai","aa","V-long","a/o","Butter"
"2618",8.68891,49.34902,"ei/ai","aa","V-long","a/o","Butter"
"2619",8.68891,49.34902,"ei/ai","aa","V-short","a/o","Butter"
"2620",8.68891,49.34902,"ei/ai","aa","V-short","a/o","Butter"
"2621",9.11367,49.34933,"ei/ai","ei","V-short","a/o","Butter"
"2622",9.22127,49.35156,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2623",9.09608,49.35186,"ei/ai","ei","V-short","a/o","Butter"
"2624",8.98981,49.35471,"ei/ai","ei","V-short","a/o","Butter"
"2625",8.98981,49.35471,"ei/ai","ei","V-short","a/o","Butter"
"2626",8.98981,49.35471,"sonst","ei","V-short","a/o","Butter"
"2627",8.98981,49.35471,"sonst","ei","V-short","a/o","Butter"
"2628",9.14619,49.35501,"ei/ai","ei","V-short","a/o","Butter"
"2629",8.77604,49.35511,"ei/ai","aa","V-long","a/o","Butter"
"2630",8.94509,49.35547,"ei/ai","ei","V-short","a/o","Butter"
"2631",9.39732,49.35594,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2632",9.57229,49.35628,"sonst","aa","V-short","a/o","Butter"
"2633",9.04246,49.35708,"ei/ai","ei","V-short","a/o","Butter"
"2634",8.8718,49.35884,"ei/ai","aa","V-short","e","Anke(n)"
"2635",9.28262,49.36078,"ei/ai","ä","V-short","a/o","Butter"
"2636",8.80354,49.36103,"ei/ai","aa","V-short","a/o","Anke(n)"
"2637",9.02197,49.36483,"ei/ai","ei","V-short","a/o","Butter"
"2638",8.75015,49.36606,"ei/ai","aa","V-short","a/o","Butter"
"2639",9.0577,49.36658,"ei/ai","ei","V-short","a/o","Butter"
"2640",8.52432,49.3678,"ei/ai","aa","V-short","a/o","Anke(n)"
"2641",8.58107,49.36823,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2642",8.98202,49.36856,"ei/ai","ei","V-short","a/o","Butter"
"2643",9.42028,49.36861,"ei/ai","ä","V-short","a/o","Butter"
"2644",9.61253,49.36877,"ei/ai","aa","V-short","a/o","k.A."
"2645",8.77179,49.3721,"ei/ai","aa","V-short","a/o","Butter"
"2646",8.96532,49.37259,"ei/ai","ä","V-short","a/o","Butter"
"2647",9.12548,49.37329,"eu","ei","V-short","a/o","Butter"
"2648",9.26618,49.37338,"ei/ai","ä","V-long","e","Anke(n)"
"2649",8.89219,49.37538,"ei/ai","aa","V-long","e","Butter"
"2650",9.165,49.37662,"ei/ai","ä","V-long","e","Butter"
"2651",8.66773,49.37837,"ei/ai","ä","V-short","a/o","Butter"
"2652",8.69,49.38005,"ei/ai","ei","V-short","a/o","Anke(n)"
"2653",9.38438,49.38045,"ei/ai","ä","V-long","e","Butter"
"2654",9.03457,49.38441,"ei/ai","aa","V-short","a/o","Butter"
"2655",9.5514,49.38553,"ei/ai","aa","k.A.","k.A.","k.A."
"2656",8.57064,49.38567,"ei/ai","ä","V-long","e","Butter"
"2657",9.19192,49.38655,"ei/ai","ä","V-long","e","Anke(n)"
"2658",9.00887,49.38789,"ei/ai","ei","V-short","a/o","Anke(n)"
"2659",9.67156,49.38805,"ei/ai","aa","V-short","a/o","Anke(n)"
"2660",8.8554,49.3886,"ei/ai","aa","V-short","a/o","Butter"
"2661",9.07142,49.38983,"ei/ai","ei","V-short","a/o","Butter"
"2662",9.27076,49.39154,"ei/ai","ä","V-short","a/o","Butter"
"2663",9.63369,49.39159,"ei/ai","aa","V-short","a/o","Anke(n)"
"2664",8.59271,49.39179,"ei/ai","aa","V-short","a/o","Butter"
"2665",9.09708,49.39371,NA,"ä","V-short","a/o","Butter"
"2666",8.92912,49.39429,"ei/ai","ei","k.A.","k.A.","Butter"
"2667",8.79751,49.39508,"ei/ai","aa","V-short","a/o","Anke(n)"
"2668",8.53485,49.3951,"ei/ai","aa","V-short","a/o","Butter"
"2669",8.8362,49.39832,"ei/ai","ei","V-short","a/o","Butter"
"2670",9.22666,49.39927,"ei/ai","ä","V-long","e","Butter"
"2671",9.14183,49.4,"ei/ai","ä","V-short","a/o","Butter"
"2672",9.50633,49.4003,"ei/ai","ä","V-short","a/o","Butter"
"2673",9.27967,49.40042,"ei/ai","ä","V-short","e","Butter"
"2674",9.55086,49.40093,"eu","aa","V-short","a/o","Anke(n)"
"2675",9.0708,49.40101,"ei/ai","ei","V-short","a/o","Butter"
"2676",8.62885,49.40164,"ei/ai","aa","V-short","a/o","k.A."
"2677",8.97596,49.40194,"ei/ai","ei","V-short","a/o","Butter"
"2678",8.64698,49.40282,"ei/ai","aa","V-short","a/o","Anke(n)"
"2679",9.39101,49.40289,"ei/ai","ä","V-short","a/o","Butter"
"2680",9.59181,49.40817,"eu","aa","V-short","a/o","Anke(n)"
"2681",9.66028,49.40826,"ei/ai","aa","V-short","a/o","Anke(n)"
"2682",9.16732,49.40849,"ü","ei","V-long","e","Butter"
"2683",9.54936,49.41004,"eu","aa","V-short","a/o","Anke(n)"
"2684",9.61267,49.41114,"ei/ai","aa","V-short","a/o","Butter"
"2685",8.92851,49.41228,"ei/ai","ei","k.A.","k.A.","Butter"
"2686",9.51823,49.41257,"sonst",NA,"V-long","e","k.A."
"2687",9.04439,49.41287,"ei/ai","ä","V-short","a/o","Butter"
"2688",8.70819,49.41349,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2689",8.70819,49.41349,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2690",8.70819,49.41349,"ei/ai","oo","V-short","a/o","Butter"
"2691",8.70819,49.41349,"ei/ai","oo","V-short","a/o","Butter"
"2692",8.76062,49.41501,"ei/ai","ei","V-short","a/o","Butter"
"2693",8.88191,49.41513,"ei/ai","aa","V-short","a/o","Butter"
"2694",9.28249,49.41626,"ei/ai","ä","V-short","a/o","Anke(n)"
"2695",9.00508,49.41658,"ei/ai","ä","V-short","a/o","Butter"
"2696",8.75688,49.41876,"ei/ai","aa","V-short","a/o","Butter"
"2697",9.23597,49.42445,"ei/ai","ä","V-short","a/o","Butter"
"2698",9.20231,49.42474,"ei/ai","ä","V-short","a/o","Anke(n)"
"2699",8.92878,49.42533,"ei/ai","ei","V-short","a/o","Butter"
"2700",8.95618,49.42613,"ei/ai","ei","V-short","a/o","Butter"
"2701",8.95618,49.42613,"ei/ai","ei","V-short","a/o","Butter"
"2702",8.95618,49.42613,"ei/ai","ei","V-short","a/o","Butter"
"2703",8.95618,49.42613,"ei/ai","ei","V-short","a/o","Butter"
"2704",9.68738,49.42689,"ei/ai","aa","V-short","a/o","Butter"
"2705",9.40014,49.42726,"eu","ä","V-short","a/o","Anke(n)"
"2706",9.40014,49.42726,"eu","ä","V-short","a/o","Anke(n)"
"2707",9.40014,49.42726,"eu","ä","V-short","a/o","Anke(n)"
"2708",9.40014,49.42726,"eu","ä","V-short","a/o","Anke(n)"
"2709",8.68613,49.42774,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2710",9.28876,49.42893,"ei/ai","ei","V-short","a/o","Butter"
"2711",8.53056,49.42924,"ei/ai","ä","V-short","a/o","Anke(n)"
"2712",9.55565,49.43027,"sonst","aa","k.A.","k.A.","Anke(n)"
"2713",9.42838,49.4308,"eu","ä","V-short","a/o","Anke(n)"
"2714",9.14987,49.43091,"sonst",NA,"V-short","a/o","Butter"
"2715",9.37304,49.43313,"eu","ä","V-short","a/o","Butter"
"2716",9.37304,49.43313,"eu","ä","V-short","a/o","Butter"
"2717",9.37304,49.43313,"eu","ä","V-short","a/o","Anke(n)"
"2718",9.37304,49.43313,"eu","ä","V-short","a/o","Anke(n)"
"2719",9.07962,49.43431,"ei/ai","ä","V-short","a/o","Butter"
"2720",9.62194,49.43593,"ei/ai","aa","k.A.","k.A.","k.A."
"2721",8.80977,49.43706,"ei/ai","aa","V-short","a/o","Butter"
"2722",9.16956,49.44002,"ei/ai","ä","V-short","a/o","Anke(n)"
"2723",8.57534,49.44026,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2724",9.33368,49.44238,"eu","ä","V-short","a/o","Butter"
"2725",9.28966,49.44361,"ei/ai","ä","V-long","e","Anke(n)"
"2726",9.48305,49.4446,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2727",8.99904,49.44673,"ei/ai","ä","V-short","a/o","Butter"
"2728",9.05361,49.44781,"ei/ai","ä","V-short","e","Butter"
"2729",8.61196,49.44847,"ei/ai","aa","V-short","a/o","Butter"
"2730",8.66806,49.44988,"ei/ai","aa","V-short","a/o","Butter"
