xcord,ycord,data,NN1,NN2,NN3,NN4,NN5,n1,n2,n3,n4,n5,nSum1,nSum2,nSum3,nSum4,nSum5,nrm,cor
462834.149346471,5327099.70075371,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
466667.169905468,5326434.78679691,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
495249.196288434,5333608.95269665,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
497256.098177163,5331295.7450565,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
499716.375916259,5328124.03650636,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
502593.432525941,5330049.70155711,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
505816.753353954,5329736.40731939,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
427975.803159651,5320888.68546494,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
428031.806746362,5318514.6713082,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
432306.560261894,5317538.99413379,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
435523.880008159,5316750.58044884,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
434103.493446987,5320268.20260523,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
435758.818251341,5321547.79095159,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
432469.542124667,5325556.20400305,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444717.979893073,5324832.58642966,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
448197.824304266,5321556.59510894,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444333.178813748,5317099.8454456,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
445278.509993209,5319707.36682542,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
438400.804621822,5319350.14581292,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
440866.993055171,5322414.408094,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
443074.466466832,5321811.85470808,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
459688.8812662,5322743.78087129,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
459280.223809219,5319757.79504865,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
460575.685259549,5319928.82406643,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
460504.801462073,5317967.49506096,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
460233.194757372,5316868.97433349,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
456012.890580095,5316408.41832244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
456611.471827065,5320101.89492898,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
453145.061163901,5319314.3708665,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
452799.153671968,5325213.90349785,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
467929.566508682,5319265.07240452,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
465111.977368431,5318414.51954511,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
499009.582322465,5317522.9151294,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475772.346811841,5306815.97148241,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
501156.022314539,5321040.7287216,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
503890.452083135,5322470.16717118,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
507753.724268141,5321632.70258934,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
509574.647720589,5321041.92539266,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
507611.297457447,5318318.11845962,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
511802.252281103,5317522.71821651,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
432306.560261894,5317538.99413379,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
428820.356365848,5315035.50762006,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425854.880661428,5314534.93247496,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425926.212691315,5312479.74060117,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425096.239139398,5310893.07860881,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
430996.600013325,5310060.17162839,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
435642.420301139,5310868.99682177,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437564.870267594,5314607.17303327,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
443638.023682029,5315051.35346134,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
449070.158341966,5315948.84553773,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
445382.553162974,5312206.76059622,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
447445.971563063,5312684.41681025,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
447052.934896898,5310938.46075926,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444323.672055811,5307234.97510236,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
443075.361898007,5307645.09162492,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
443240.930671634,5310800.24325187,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
460530.938783602,5314493.86066037,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
457231.672947833,5312970.21412897,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
454332.535116931,5312037.6888487,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
451968.568231051,5309134.73796033,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
455263.837530369,5308616.93651285,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
458741.609974571,5308678.80771593,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
462705.910753506,5310989.26200994,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
460629.532307372,5312433.57496893,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
472786.808302063,5315413.18014401,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
470617.079829454,5313643.25949422,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
471081.944019351,5313029.59206581,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
473954.069918199,5308893.44115149,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
467142.4207052,5310547.66758939,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
462706.477963698,5309807.74424564,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
466508.635441915,5314174.7595753,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
467592.531384299,5314496.44267082,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
478893.213800032,5315526.46939562,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475448.799856791,5314524.25058996,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482023.244090333,5312748.29021463,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
479863.875056889,5310839.27518177,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
478734.812449496,5310613.25933893,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
483897.848622401,5307522.23592162,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
498684.616593747,5311876.78525404,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
499722.238197058,5310774.08357423,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
499763.183191613,5307805.40894419,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
493090.100423995,5309364.45750365,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
489020.882722204,5308400.47715823,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
502526.788440057,5315757.27634532,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
499888.07545859,5314691.94705527,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
502433.926572453,5313067.5143774,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
503574.28305234,5312032.23588972,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
502232.615863874,5310598.90056223,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
500784.377539619,5308036.63774184,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
508006.1226199,5310018.29641194,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
509055.938786832,5309635.28899274,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
507571.030929939,5312648.5140796,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
508606.940791856,5315733.15115654,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
505312.54924789,5315649.14024205,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
436426.893378493,5305818.22059646,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
436426.893378493,5305818.22059646,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
432336.549409308,5302219.87868282,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
434530.099861512,5302211.27674137,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
436204.746911821,5301811.27733929,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
433438.982339749,5300790.93638061,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
434394.866673663,5298400.15936514,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
447262.240293818,5304589.71847278,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
441201.170546071,5306886.92408234,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
438455.406681791,5304623.54025018,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
440280.210454725,5302015.58920238,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444980.535556565,5299863.69069603,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
447379.082158938,5299029.95761754,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
448436.875601831,5300761.05333832,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
452366.300433837,5305467.89642002,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
451066.134384033,5303659.23215699,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
451294.130937327,5302590.25781983,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
451457.79135215,5300351.42345627,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
458443.676779447,5298514.16362472,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
461639.073481484,5298644.35867855,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
459938.601985861,5301723.56885833,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
461916.88980121,5304348.84190837,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
457723.776084325,5304440.26920626,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
455671.775092551,5303275.25250608,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
455353.096544797,5300835.75586358,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
471310.122015128,5306534.11985355,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
489607.818788979,5316978.71371703,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
465473.036069896,5306234.88115497,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
463729.108413364,5304731.74617077,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
466635.903749855,5304308.52590309,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
465458.720669076,5301966.91002337,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
462846.979090713,5300882.75600744,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
465030.041907161,5298601.74296464,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
470647.561543703,5298931.72717852,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
473954.069918199,5308893.44115149,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475159.854498388,5301305.75632282,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
478824.796732257,5302165.87244789,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
480686.667513044,5301673.64659415,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
485993.244539866,5306508.68272084,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
485855.582647883,5301556.42842069,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482684.009340586,5299861.22488244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482429.782901641,5299164.00863624,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
483105.886866693,5298308.41067914,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
495155.916457454,5306713.77836924,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
494053.356835631,5305560.02160383,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
493064.716792097,5303778.37600056,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
491277.517454551,5304447.66290538,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
492325.531398274,5300529.47380218,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
488754.337175425,5298869.28042348,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
494744.664524095,5298172.76000359,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
496942.765571852,5298802.47140171,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
496482.171771985,5302999.50005994,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
497205.227071813,5303102.46840817,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
498316.075615461,5302477.41125628,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
503288.405656984,5306733.7991916,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
503029.218379364,5305139.85143178,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
503029.218379364,5305139.85143178,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
509428.148943843,5306715.00331848,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
498316.075615461,5302477.41125628,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
504381.188024055,5300317.09018537,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
501098.151527308,5300055.45944266,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
500679.874672415,5301003.44565859,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
500037.388733146,5302257.1019797,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
500603.977536271,5304402.20448731,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
501161.186169659,5306509.57902601,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
430426.310361417,5296433.47913227,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
426323.042216739,5296868.86935606,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
426323.042216739,5296868.86935606,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
438374.150740745,5294254.81875613,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
434647.647267201,5290154.05486736,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425361.078245382,5288030.76349002,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437234.977555595,5299289.00323655,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
438487.193646322,5296294.39622517,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444699.120857121,5291545.57848862,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444699.120857121,5291545.57848862,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
440958.390900863,5289518.38498225,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
454789.247261958,5297027.729651,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
450757.552852213,5296481.54508868,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
451461.699431265,5293946.95132897,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
451036.868778183,5292417.78223881,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
453363.817937881,5291602.76734778,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
452108.605705788,5289121.05996154,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
456942.294186745,5291834.05286805,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
459811.84789616,5291863.46108091,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
462228.562963523,5292653.01534912,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
462426.349816905,5295198.08832423,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
459037.639085424,5295525.61540907,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
457361.667955554,5294660.76219742,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
455272.420360019,5294072.98900316,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
453630.060990715,5293695.77433185,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
464742.835319032,5295061.2578771,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
466637.973722552,5296242.61989086,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
466637.973722552,5296242.61989086,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
471162.304076302,5295920.44093664,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
470540.315352108,5294913.26685626,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
472473.281053803,5295006.00767586,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
474575.029346713,5296040.04068023,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
493046.94918056,5295837.22243544,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
485086.225330493,5296703.61438692,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
484293.66376014,5293152.47435377,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
483656.195022824,5290193.40574153,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
481171.028079939,5290088.68895377,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
479467.959921921,5293325.39030527,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
476311.756728607,5295669.23172478,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
477677.757837281,5296180.62167555,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
481865.293765339,5296662.7971159,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482714.524948043,5294046.11294301,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
476325.982590976,5293288.47518333,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
489745.286348369,5296511.20868432,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
487666.99234887,5294568.04490205,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
477610.76510393,5290659.27882537,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475772.346811841,5306815.97148241,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
487498.529301262,5290059.37039624,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
490697.860616984,5292599.61300655,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
490608.755466835,5294003.48129442,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
473146.981832695,5292063.08437202,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
494166.168666877,5294403.36273832,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
498162.705392868,5292792.49268762,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
497478.889167723,5296278.16477632,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
499850.158993604,5291198.43287778,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
510220.269429697,5297789.29006561,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
508851.348378839,5295948.73358642,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
507092.653177439,5297374.49329439,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
504428.492756339,5296173.72466123,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
500791.941342151,5296444.38339661,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
502122.77959103,5294518.62391007,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
502021.324165465,5291287.69652698,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
500252.522077407,5290280.40869917,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
511928.904428323,5290451.60600059,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
509942.930710698,5292818.51549961,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
507238.136510883,5293548.04211108,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
505692.198459129,5289940.88168706,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
434327.103957629,5287194.3115361,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
432574.999948819,5286511.90437314,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
430326.453542838,5286997.52471575,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425361.078245382,5288030.76349002,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425361.078245382,5288030.76349002,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425772.452041449,5283668.13090132,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425707.590706344,5281175.72059798,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
428463.67896917,5279376.0260271,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
429848.983091372,5280178.36631511,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
431799.771157935,5281801.35356276,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
433054.925142048,5283188.41028821,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
435878.813254295,5282120.62929304,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437474.243303364,5280641.61033354,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437474.243303364,5280641.61033354,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
435890.837240969,5283618.82981412,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
430763.30311906,5283381.99070105,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437458.985392162,5285709.18350978,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437387.023119859,5287103.80974465,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
